"","Participant.ID","ï..Start.Date","End.Date","Time.Scheduled","Duration..in.seconds.","Finished","Location...Lat","Location...Long","Survey","Question.1","Question.2","Question.3","Question.4","Question.5","Question.6","Question.7","Question.8","Question.9","Question.10.1","Question.10.2","Question.10.3","Question.10.4","Question.10.5","Question.11","Question.12","Question.13","Question.14","Question.15","Question.16","Question.17","Question.18","Question.19","Question.20","Question.21","Question.22","Question.23.1","Question.23.2","Question.23.3","Question.23.4","Question.23.5","Question.23.6","Question.23.7","Question.24.1","Question.24.2","Question.24.3","Question.24.4","Question.24.5","Question.24.6","Question.24.7","Question.25.1","Question.25.2","Question.25.3","Question.25.4","Question.25.5","Question.25.6","Question.25.7","Question.25.8","Question.25.9","Question.26.1","Question.26.2","Question.26.3","Question.26.4","Question.26.5","Question.26.6","Question.26.7","Question.26.8","Question.26.9","Question.27","StructureForSolitudeIndividual","Surveys.completed"
"1723",56408,"01/19/2021 09:01AM","01/19/2021 09:04AM","01/19/2021 08:48AM - 01/19/2021 09:18AM",155.584,"Yes",0,0,"Participant 75",1,3,2,NA,"2",1,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",2,1,2,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1724",56408,"01/25/2021 10:26PM","01/25/2021 10:27PM","01/25/2021 10:26PM - 01/25/2021 10:56PM",68.97,"Yes",0,0,"Participant 75",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.2,23
"1725",56408,"01/19/2021 3:16PM","01/19/2021 3:17PM","01/19/2021 2:52PM - 01/19/2021 3:22PM",94.94,"Yes",0,0,"Participant 75",1,3,1,1,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2.2,23
"1726",56408,"01/19/2021 6:10PM","01/19/2021 6:12PM","01/19/2021 6:08PM - 01/19/2021 6:38PM",104.552,"Yes",0,0,"Participant 75",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1727",56408,"01/19/2021 8:27PM","01/19/2021 8:30PM","01/19/2021 8:21PM - 01/19/2021 8:51PM",181.129,"Yes",0,0,"Participant 75",1,2,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.2,23
"1728",56408,"01/20/2021 09:44AM","01/20/2021 09:45AM","01/20/2021 09:29AM - 01/20/2021 09:59AM",66.283,"Yes",0,0,"Participant 75",1,2,1,1,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1729",56408,"01/20/2021 1:07PM","01/20/2021 1:08PM","01/20/2021 12:56PM - 01/20/2021 1:26PM",62.594,"Yes",0,0,"Participant 75",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,"1",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.2,23
"1730",56408,"01/20/2021 2:58PM","01/20/2021 2:59PM","01/20/2021 2:58PM - 01/20/2021 3:28PM",80.913,"Yes",0,0,"Participant 75",1,2,1,1,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1731",56408,"01/20/2021 7:02PM","01/20/2021 7:03PM","01/20/2021 7:02PM - 01/20/2021 7:32PM",60.174,"Yes",0,0,"Participant 75",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"2",1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.2,23
"1732",56408,"01/20/2021 9:53PM","01/20/2021 9:54PM","01/20/2021 9:52PM - 01/20/2021 10:22PM",75.91,"Yes",0,0,"Participant 75",1,2,1,1,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1733",56408,"01/21/2021 10:33AM","01/21/2021 10:34AM","01/21/2021 10:18AM - 01/21/2021 10:48AM",50.852,"Yes",0,0,"Participant 75",1,2,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.2,23
"1734",56408,"01/19/2021 12:22PM","01/19/2021 12:24PM","01/19/2021 12:21PM - 01/19/2021 12:51PM",134.271,"Yes",0,0,"Participant 75",1,3,1,1,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2.2,23
"1735",56408,"01/21/2021 6:44PM","01/21/2021 6:45PM","01/21/2021 6:44PM - 01/21/2021 7:14PM",59.324,"Yes",0,0,"Participant 75",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.2,23
"1736",56408,"01/21/2021 8:04PM","01/21/2021 8:06PM","01/21/2021 8:00PM - 01/21/2021 8:30PM",91.59,"Yes",0,0,"Participant 75",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,"1",1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1737",56408,"01/22/2021 12:23PM","01/22/2021 12:25PM","01/22/2021 12:14PM - 01/22/2021 12:44PM",102.121,"Yes",0,0,"Participant 75",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,1,1,"1",1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1738",56408,"01/22/2021 3:11PM","01/22/2021 3:12PM","01/22/2021 3:08PM - 01/22/2021 3:38PM",84.505,"Yes",0,0,"Participant 75",1,2,2,NA,"2",2,1,"2",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1739",56408,"01/22/2021 8:43PM","01/22/2021 8:44PM","01/22/2021 8:32PM - 01/22/2021 9:02PM",52.301,"Yes",0,0,"Participant 75",1,2,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1740",56408,"01/23/2021 4:31PM","01/23/2021 4:32PM","01/23/2021 4:11PM - 01/23/2021 4:41PM",60.703,"Yes",0,0,"Participant 75",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,1,2,"1",1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1741",56408,"01/23/2021 5:29PM","01/23/2021 5:30PM","01/23/2021 5:15PM - 01/23/2021 5:45PM",58.364,"Yes",0,0,"Participant 75",1,2,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"2",1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.2,23
"1742",56408,"01/24/2021 7:01PM","01/24/2021 7:01PM","01/24/2021 6:39PM - 01/24/2021 7:09PM",54.536,"Yes",0,0,"Participant 75",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,"1",2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1743",56408,"01/25/2021 08:29AM","01/25/2021 08:30AM","01/25/2021 08:29AM - 01/25/2021 08:59AM",69.037,"Yes",0,0,"Participant 75",1,2,2,NA,"2",1,2,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2.2,23
"1744",56408,"01/25/2021 1:10PM","01/25/2021 1:11PM","01/25/2021 1:10PM - 01/25/2021 1:40PM",54.197,"Yes",0,0,"Participant 75",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.2,23
"1745",56408,"01/21/2021 11:49AM","01/21/2021 11:50AM","01/21/2021 11:42AM - 01/21/2021 12:12PM",62.939,"Yes",0,0,"Participant 75",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2.2,23
"1746",66470,"01/19/2021 08:58AM","01/19/2021 09:00AM","01/19/2021 08:55AM - 01/19/2021 09:25AM",141.419,"Yes",0,0,"Participant 76",1,1,2,NA,"3",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,32
"1747",66470,"01/25/2021 9:25PM","01/25/2021 9:26PM","01/25/2021 9:25PM - 01/25/2021 9:55PM",93.767,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,2,1,"1",2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,4,32
"1748",66470,"01/19/2021 3:51PM","01/19/2021 3:52PM","01/19/2021 3:47PM - 01/19/2021 4:17PM",93.092,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,2,2,2,"2",NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,0,2,1,1,1,1,1,1,1,1,1,2,2,1,2,0,2,2,2,2,2,4,32
"1749",66470,"01/19/2021 6:32PM","01/19/2021 6:33PM","01/19/2021 6:29PM - 01/19/2021 6:59PM",104.126,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,3,3,2,1,2,"1",1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,32
"1750",66470,"01/19/2021 9:26PM","01/19/2021 9:27PM","01/19/2021 9:26PM - 01/19/2021 9:56PM",85.929,"Yes",0,0,"Participant 76",1,1,2,NA,"3",3,3,"3",3,0,0,0,0,1,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"2",2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,32
"1751",66470,"01/20/2021 11:35AM","01/20/2021 11:38AM","01/20/2021 11:24AM - 01/20/2021 11:54AM",173.954,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,2,1,"2",1,2,1,1,2,1,1,1,1,1,2,2,1,1,0,2,0,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,4,32
"1752",66470,"01/20/2021 4:14PM","01/20/2021 4:15PM","01/20/2021 4:14PM - 01/20/2021 4:44PM",94.985,"Yes",0,0,"Participant 76",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,"1",2,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2,2,2,2,2,4,32
"1753",66470,"01/20/2021 6:04PM","01/20/2021 6:06PM","01/20/2021 6:04PM - 01/20/2021 6:34PM",117.002,"Yes",0,0,"Participant 76",1,1,2,NA,"2",2,1,"2",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,4,32
"1754",66470,"01/20/2021 9:27PM","01/20/2021 9:31PM","01/20/2021 9:23PM - 01/20/2021 9:53PM",201.356,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,2,2,2,"1",1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,4,32
"1755",66470,"01/21/2021 09:50AM","01/21/2021 09:51AM","01/21/2021 09:25AM - 01/21/2021 09:55AM",74.245,"Yes",0,0,"Participant 76",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,32
"1756",66470,"01/21/2021 12:39PM","01/21/2021 12:41PM","01/21/2021 12:28PM - 01/21/2021 12:58PM",75.336,"Yes",0,0,"Participant 76",1,1,2,NA,"2",2,2,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,4,32
"1757",66470,"01/21/2021 2:16PM","01/21/2021 2:17PM","01/21/2021 2:05PM - 01/21/2021 2:35PM",79.966,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,1,2,"1",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,4,32
"1758",66470,"01/21/2021 5:43PM","01/21/2021 5:44PM","01/21/2021 5:35PM - 01/21/2021 6:05PM",104.569,"Yes",0,0,"Participant 76",1,1,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,4,32
"1759",66470,"01/21/2021 10:22PM","01/21/2021 10:27PM","01/21/2021 10:22PM - 01/21/2021 10:52PM",313.531,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,1,2,"2",2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,4,32
"1760",66470,"01/22/2021 10:26AM","01/22/2021 10:29AM","01/22/2021 10:17AM - 01/22/2021 10:47AM",136.66,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,4,32
"1761",66470,"01/22/2021 11:17AM","01/22/2021 11:21AM","01/22/2021 11:17AM - 01/22/2021 11:47AM",241.814,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,2,1,"1",2,1,2,1,1,1,1,1,2,0,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,4,32
"1762",66470,"01/19/2021 11:28AM","01/19/2021 11:32AM","01/19/2021 11:28AM - 01/19/2021 11:58AM",270.155,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,2,2,1,"1",2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,4,32
"1763",66470,"01/22/2021 7:02PM","01/22/2021 7:05PM","01/22/2021 6:59PM - 01/22/2021 7:29PM",225.01,"Yes",0,0,"Participant 76",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,1,2,2,"2",NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,2,0,0,0,0,2,4,32
"1764",66470,"01/22/2021 8:12PM","01/22/2021 8:14PM","01/22/2021 8:12PM - 01/22/2021 8:42PM",108.938,"Yes",0,0,"Participant 76",1,1,1,1,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,2,4,32
"1765",66470,"01/23/2021 11:52AM","01/23/2021 11:54AM","01/23/2021 11:52AM - 01/23/2021 12:22PM",144.942,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,2,"1",2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,4,32
"1766",66470,"01/23/2021 4:20PM","01/23/2021 4:21PM","01/23/2021 4:20PM - 01/23/2021 4:50PM",70.932,"Yes",0,0,"Participant 76",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,1,2,"2",1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,4,32
"1767",66470,"01/23/2021 5:00PM","01/23/2021 5:09PM","01/23/2021 5:00PM - 01/23/2021 5:30PM",570.557,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,"1",1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,2,2,2,1,1,2,4,32
"1768",66470,"01/23/2021 8:31PM","01/23/2021 8:33PM","01/23/2021 8:13PM - 01/23/2021 8:43PM",119.262,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,"1",2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,4,32
"1769",66470,"01/24/2021 12:04PM","01/24/2021 12:07PM","01/24/2021 12:03PM - 01/24/2021 12:33PM",182.854,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,"2",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,4,32
"1770",66470,"01/24/2021 2:35PM","01/24/2021 2:36PM","01/24/2021 2:34PM - 01/24/2021 3:04PM",87.206,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,"2",0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,1,1,1,1,2,2,2,2,0,2,0,0,0,2,4,32
"1771",66470,"01/24/2021 7:14PM","01/24/2021 7:15PM","01/24/2021 7:12PM - 01/24/2021 7:42PM",67.893,"Yes",0,0,"Participant 76",1,1,2,NA,"2",1,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,32
"1772",66470,"01/24/2021 9:52PM","01/24/2021 9:53PM","01/24/2021 9:31PM - 01/24/2021 10:01PM",67.032,"Yes",0,0,"Participant 76",1,1,2,NA,"2",1,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,32
"1773",66470,"01/25/2021 09:36AM","01/25/2021 09:37AM","01/25/2021 09:36AM - 01/25/2021 10:06AM",43.534,"Yes",0,0,"Participant 76",2,3,2,NA,"2",2,1,"3",3,0,0,0,0,1,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"2",1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,4,32
"1774",66470,"01/25/2021 11:36AM","01/25/2021 11:37AM","01/25/2021 11:33AM - 01/25/2021 12:03PM",70.448,"Yes",0,0,"Participant 76",1,1,2,NA,"2",2,1,"1",1,0,0,0,0,1,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,0,2,1,1,2,1,2,2,1,1,2,4,32
"1775",66470,"01/25/2021 2:28PM","01/25/2021 2:29PM","01/25/2021 2:28PM - 01/25/2021 2:58PM",76.821,"Yes",0,0,"Participant 76",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,3,3,1,1,2,"1",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,4,32
"1776",66470,"01/25/2021 6:39PM","01/25/2021 6:40PM","01/25/2021 6:39PM - 01/25/2021 7:09PM",67.893,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,3,3,1,1,2,"1",1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,4,32
"1777",66470,"01/22/2021 2:28PM","01/22/2021 2:30PM","01/22/2021 2:20PM - 01/22/2021 2:50PM",79.955,"Yes",0,0,"Participant 76",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,1,1,"1",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,4,32
"1778",95947,"01/19/2021 10:10AM","01/19/2021 10:13AM","01/19/2021 09:38AM - 01/19/2021 10:08AM",162.06,"Yes",0,0,"Participant 77",1,2,1,1,"1",2,1,"1",2,0,0,0,1,0,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",0,0,2,0,0,0,0,2,2,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,2,3.2,31
"1779",95947,"01/25/2021 9:56PM","01/25/2021 9:57PM","01/25/2021 9:45PM - 01/25/2021 10:15PM",59.87,"Yes",0,0,"Participant 77",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,"1",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3.2,31
"1780",95947,"01/19/2021 2:36PM","01/19/2021 2:37PM","01/19/2021 2:36PM - 01/19/2021 3:06PM",92.204,"Yes",0,0,"Participant 77",1,2,2,NA,"2",2,1,"1",2,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3.2,31
"1781",95947,"01/19/2021 5:51PM","01/19/2021 5:54PM","01/19/2021 5:34PM - 01/19/2021 6:04PM",142.018,"Yes",0,0,"Participant 77",1,2,2,NA,"1",1,1,"1",2,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3.2,31
"1782",95947,"01/19/2021 9:32PM","01/19/2021 9:34PM","01/19/2021 9:17PM - 01/19/2021 9:47PM",92.658,"Yes",0,0,"Participant 77",1,2,1,1,"1",2,1,"1",2,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3.2,31
"1783",95947,"01/20/2021 12:46PM","01/20/2021 12:48PM","01/20/2021 12:46PM - 01/20/2021 1:16PM",125.712,"Yes",0,0,"Participant 77",1,2,1,1,"1",1,1,"1",2,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3.2,31
"1784",95947,"01/20/2021 3:47PM","01/20/2021 3:49PM","01/20/2021 3:47PM - 01/20/2021 4:17PM",103.507,"Yes",0,0,"Participant 77",1,2,2,NA,"1",1,1,"1",2,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3.2,31
